asset_id;asset_type;feeder_id;ilce;yas_2025;ariza_sayisi_5yil;agac_yogunlugu_skoru;kiyi_mesafesi_km;yuklenme_orani;fider_abone_sayisi;fider_kritik_musteri;toplam_kayip_kWh;Kirilganlik_Puan;Etki_Puan;Risk_Skoru;Risk_Kategorisi
MRS-F-058-D0090;DIREK;MRS-F-058;Tarsus;28,0;1;0,64;14;41,6%;896;0;1482;43,73;2,49;1,09;Dü?ük
MRS-F-080-D0193;DIREK;MRS-F-080;Silifke;22,0;0;0,41;3;40,3%;1167;0;0;33,86;3,22;1,09;Dü?ük
MRS-F-080-D0046;DIREK;MRS-F-080;Silifke;23,0;0;0,35;3;40,3%;1167;0;0;33,86;3,22;1,09;Dü?ük
MRS-F-045-D0046;DIREK;MRS-F-045;Mezitli;38,0;0;0,49;1;39,0%;1004;0;0;44,30;2,46;1,09;Dü?ük
MRS-F-045-D0117;DIREK;MRS-F-045;Mezitli;36,0;0;0,6;1;39,0%;1004;0;0;44,21;2,46;1,09;Dü?ük
MRS-F-045-D0264;DIREK;MRS-F-045;Mezitli;36,0;0;0,6;1;39,0%;1004;0;0;44,21;2,46;1,09;Dü?ük
MRS-F-045-D0420;DIREK;MRS-F-045;Mezitli;38,0;0;0,48;1;39,0%;1004;0;0;44,20;2,46;1,09;Dü?ük
MRS-F-098-D0100;DIREK;MRS-F-098;Bozyazi;47,0;0;0,88;2;38,3%;914;0;0;53,17;2,04;1,09;Dü?ük
MRS-F-045-D0109;DIREK;MRS-F-045;Mezitli;38,0;0;0,47;1;39,0%;1004;0;0;44,10;2,46;1,09;Dü?ük
MRS-F-045-D0370;DIREK;MRS-F-045;Mezitli;40,0;0;0,35;1;39,0%;1004;0;0;44,09;2,46;1,08;Dü?ük
MRS-F-058-T003;DAGITIM_TRAFOSU;MRS-F-058;Tarsus;23,0;1;0,88;14;41,6%;896;0;1536,2;43,15;2,51;1,08;Dü?ük
MRS-F-065-D0035;DIREK;MRS-F-065;Tarsus;19,0;0;0,58;14;40,6%;1214;0;0;31,52;3,44;1,08;Dü?ük
MRS-F-080-D0158;DIREK;MRS-F-080;Silifke;24,0;0;0,27;3;40,3%;1167;0;0;33,65;3,22;1,08;Dü?ük
MRS-F-080-D0103;DIREK;MRS-F-080;Silifke;25,0;0;0,21;3;40,3%;1167;0;0;33,65;3,22;1,08;Dü?ük
MRS-F-045-D0392;DIREK;MRS-F-045;Mezitli;38,0;0;0,46;1;39,0%;1004;0;0;44,00;2,46;1,08;Dü?ük
MRS-F-058-D0219;DIREK;MRS-F-058;Tarsus;17,0;1;0,84;14;41,6%;896;0;2219,8;39,18;2,76;1,08;Dü?ük
MRS-F-098-D0277;DIREK;MRS-F-098;Bozyazi;47,0;0;0,86;2;38,3%;914;0;0;52,97;2,04;1,08;Dü?ük
MRS-F-098-D0214;DIREK;MRS-F-098;Bozyazi;47,0;0;0,86;2;38,3%;914;0;0;52,97;2,04;1,08;Dü?ük
MRS-F-111-D0282;DIREK;MRS-F-111;Mut;5,0;0;0,45;48;46,0%;1925;0;0;16,01;6,75;1,08;Dü?ük
MRS-F-058-D0056;DIREK;MRS-F-058;Tarsus;35,0;1;0,74;14;41,6%;896;0;698,8;48,89;2,21;1,08;Dü?ük
MRS-F-080-D0088;DIREK;MRS-F-080;Silifke;22,0;0;0,38;3;40,3%;1167;0;0;33,56;3,22;1,08;Dü?ük
MRS-F-080-D0159;DIREK;MRS-F-080;Silifke;23,0;0;0,32;3;40,3%;1167;0;0;33,56;3,22;1,08;Dü?ük
MRS-F-045-D0395;DIREK;MRS-F-045;Mezitli;37,0;0;0,51;1;39,0%;1004;0;0;43,90;2,46;1,08;Dü?ük
MRS-F-045-D0027;DIREK;MRS-F-045;Mezitli;39,0;0;0,39;1;39,0%;1004;0;0;43,89;2,46;1,08;Dü?ük
MRS-F-045-D0136;DIREK;MRS-F-045;Mezitli;39,0;0;0,39;1;39,0%;1004;0;0;43,89;2,46;1,08;Dü?ük
MRS-F-104-T003;DAGITIM_TRAFOSU;MRS-F-104;Anamur;34,0;1;0,53;2;39,0%;667;0;3740,1;48,10;2,25;1,08;Dü?ük
MRS-F-045-D0374;DIREK;MRS-F-045;Mezitli;24,0;1;0,34;1;39,0%;1004;0;557;40,47;2,66;1,08;Dü?ük
MRS-F-098-D0209;DIREK;MRS-F-098;Bozyazi;47,0;0;0,84;2;38,3%;914;0;0;52,77;2,04;1,08;Dü?ük
MRS-F-080-D0181;DIREK;MRS-F-080;Silifke;26,0;0;0,13;3;40,3%;1167;0;0;33,44;3,22;1,08;Dü?ük
MRS-F-098-D0130;DIREK;MRS-F-098;Bozyazi;27,7;1;0,81;2;38,3%;914;0;683,8;47,00;2,29;1,08;Dü?ük
MRS-F-045-D0243;DIREK;MRS-F-045;Mezitli;37,0;0;0,49;1;39,0%;1004;0;0;43,70;2,46;1,08;Dü?ük
MRS-F-045-D0321;DIREK;MRS-F-045;Mezitli;39,0;0;0,37;1;39,0%;1004;0;0;43,69;2,46;1,08;Dü?ük
MRS-F-104-D0162;DIREK;MRS-F-104;Anamur;41,0;1;0,55;2;39,0%;667;0;3199,1;52,47;2,05;1,08;Dü?ük
MRS-F-098-D0164;DIREK;MRS-F-098;Bozyazi;24,0;1;0,83;2;38,3%;914;0;958,7;44,98;2,39;1,07;Dü?ük
MRS-F-080-D0018;DIREK;MRS-F-080;Silifke;23,0;0;0,3;3;40,3%;1167;0;0;33,36;3,22;1,07;Dü?ük
MRS-F-098-D0182;DIREK;MRS-F-098;Bozyazi;47,0;0;0,82;2;38,3%;914;0;0;52,57;2,04;1,07;Dü?ük
MRS-F-098-D0075;DIREK;MRS-F-098;Bozyazi;47,0;0;0,82;2;38,3%;914;0;0;52,57;2,04;1,07;Dü?ük
MRS-F-060-D0097;DIREK;MRS-F-060;Tarsus;38,0;1;0,33;14;37,9%;859;0;1553,4;45,66;2,35;1,07;Dü?ük
MRS-F-080-D0196;DIREK;MRS-F-080;Silifke;22,0;0;0,35;3;40,3%;1167;0;0;33,26;3,22;1,07;Dü?ük
MRS-F-080-D0061;DIREK;MRS-F-080;Silifke;23,0;0;0,29;3;40,3%;1167;0;0;33,26;3,22;1,07;Dü?ük
MRS-F-065-D0135;DIREK;MRS-F-065;Tarsus;20,0;0;0,48;14;40,6%;1214;0;0;31,12;3,44;1,07;Dü?ük
MRS-F-060-D0103;DIREK;MRS-F-060;Tarsus;13,0;3;0,41;14;37,9%;859;0;1841,4;43,58;2,45;1,07;Dü?ük
MRS-F-098-D0275;DIREK;MRS-F-098;Bozyazi;45,0;0;0,91;2;38,3%;914;0;0;52,28;2,04;1,07;Dü?ük
MRS-F-098-D0057;DIREK;MRS-F-098;Bozyazi;45,0;0;0,9;2;38,3%;914;0;0;52,18;2,04;1,07;Dü?ük
MRS-F-058-D0119;DIREK;MRS-F-058;Tarsus;36,0;1;0,77;14;41,6%;896;0;497,5;49,79;2,14;1,06;Dü?ük
MRS-F-098-D0200;DIREK;MRS-F-098;Bozyazi;45,0;0;0,89;2;38,3%;914;0;0;52,08;2,04;1,06;Dü?ük
MRS-F-045-D0038;DIREK;MRS-F-045;Mezitli;38,0;0;0,38;1;39,0%;1004;0;0;43,20;2,46;1,06;Dü?ük
MRS-F-098-D0271;DIREK;MRS-F-098;Bozyazi;47,0;0;0,77;2;38,3%;914;0;0;52,07;2,04;1,06;Dü?ük
MRS-F-098-D0210;DIREK;MRS-F-098;Bozyazi;47,0;0;0,77;2;38,3%;914;0;0;52,07;2,04;1,06;Dü?ük
MRS-F-045-D0276;DIREK;MRS-F-045;Mezitli;39,0;0;0,32;1;39,0%;1004;0;0;43,19;2,46;1,06;Dü?ük
MRS-F-045-D0332;DIREK;MRS-F-045;Mezitli;41,0;0;0,2;1;39,0%;1004;0;0;43,18;2,46;1,06;Dü?ük
MRS-F-045-D0140;DIREK;MRS-F-045;Mezitli;37,0;0;0,43;1;39,0%;1004;0;0;43,10;2,46;1,06;Dü?ük
MRS-F-080-T002;DAGITIM_TRAFOSU;MRS-F-080;Silifke;5,0;1;0,16;3;40,3%;1167;0;1847,4;27,24;3,89;1,06;Dü?ük
MRS-F-080-T001;DAGITIM_TRAFOSU;MRS-F-080;Silifke;9,0;1;0,32;3;40,3%;1167;0;478,5;31,22;3,39;1,06;Dü?ük
MRS-F-098-D0005;DIREK;MRS-F-098;Bozyazi;45,0;0;0,87;2;38,3%;914;0;0;51,88;2,04;1,06;Dü?ük
MRS-F-098-D0227;DIREK;MRS-F-098;Bozyazi;47,0;0;0,75;2;38,3%;914;0;0;51,87;2,04;1,06;Dü?ük
MRS-F-045-D0351;DIREK;MRS-F-045;Mezitli;36,0;0;0,48;1;39,0%;1004;0;0;43,01;2,46;1,06;Dü?ük
MRS-F-045-D0254;DIREK;MRS-F-045;Mezitli;36,0;0;0,48;1;39,0%;1004;0;0;43,01;2,46;1,06;Dü?ük
MRS-F-045-D0098;DIREK;MRS-F-045;Mezitli;38,0;0;0,35;1;39,0%;1004;0;0;42,90;2,46;1,06;Dü?ük
MRS-F-045-D0413;DIREK;MRS-F-045;Mezitli;39,0;0;0,29;1;39,0%;1004;0;0;42,89;2,46;1,06;Dü?ük
MRS-F-045-D0366;DIREK;MRS-F-045;Mezitli;40,0;0;0,23;1;39,0%;1004;0;0;42,89;2,46;1,06;Dü?ük
MRS-F-065-T006;DAGITIM_TRAFOSU;MRS-F-065;Tarsus;16,0;0;0,67;14;40,6%;1214;0;0;30,64;3,44;1,05;Dü?ük
MRS-F-045-D0207;DIREK;MRS-F-045;Mezitli;36,0;0;0,46;1;39,0%;1004;0;0;42,81;2,46;1,05;Dü?ük
MRS-F-045-D0002;DIREK;MRS-F-045;Mezitli;36,0;0;0,46;1;39,0%;1004;0;0;42,81;2,46;1,05;Dü?ük
MRS-F-045-D0057;DIREK;MRS-F-045;Mezitli;38,0;0;0,34;1;39,0%;1004;0;0;42,80;2,46;1,05;Dü?ük
MRS-F-098-D0118;DIREK;MRS-F-098;Bozyazi;44,0;0;0,9;2;38,3%;914;0;0;51,59;2,04;1,05;Dü?ük
MRS-F-098-D0261;DIREK;MRS-F-098;Bozyazi;47,0;0;0,72;2;38,3%;914;0;0;51,57;2,04;1,05;Dü?ük
MRS-F-080-D0107;DIREK;MRS-F-080;Silifke;22,0;0;0,29;3;40,3%;1167;0;0;32,66;3,22;1,05;Dü?ük
MRS-F-045-D0104;DIREK;MRS-F-045;Mezitli;34,0;0;0,57;1;39,0%;1004;0;0;42,72;2,46;1,05;Dü?ük
MRS-F-098-D0178;DIREK;MRS-F-098;Bozyazi;46,0;0;0,77;2;38,3%;914;0;0;51,48;2,04;1,05;Dü?ük
MRS-F-098-D0223;DIREK;MRS-F-098;Bozyazi;46,0;0;0,77;2;38,3%;914;0;0;51,48;2,04;1,05;Dü?ük
MRS-F-045-D0300;DIREK;MRS-F-045;Mezitli;38,0;0;0,33;1;39,0%;1004;0;0;42,70;2,46;1,05;Dü?ük
MRS-F-045-D0443;DIREK;MRS-F-045;Mezitli;39,0;0;0,27;1;39,0%;1004;0;0;42,69;2,46;1,05;Dü?ük
MRS-F-058-D0035;DIREK;MRS-F-058;Tarsus;25,0;1;0,71;14;41,6%;896;0;1395,7;42,64;2,46;1,05;Dü?ük
MRS-F-098-D0063;DIREK;MRS-F-098;Bozyazi;46,0;0;0,76;2;38,3%;914;0;0;51,38;2,04;1,05;Dü?ük
MRS-F-065-D0007;DIREK;MRS-F-065;Tarsus;21,0;0;0,35;14;40,6%;1214;0;0;30,41;3,44;1,05;Dü?ük
MRS-F-045-D0302;DIREK;MRS-F-045;Mezitli;36,0;0;0,43;1;39,0%;1004;0;0;42,51;2,46;1,05;Dü?ük
MRS-F-045-D0055;DIREK;MRS-F-045;Mezitli;37,0;0;0,37;1;39,0%;1004;0;0;42,50;2,46;1,05;Dü?ük
MRS-F-098-D0025;DIREK;MRS-F-098;Bozyazi;26,0;1;0,96;2;38,3%;914;0;446,6;47,47;2,20;1,05;Dü?ük
MRS-F-080-D0028;DIREK;MRS-F-080;Silifke;22,0;0;0,27;3;40,3%;1167;0;0;32,46;3,22;1,05;Dü?ük
MRS-F-045-D0198;DIREK;MRS-F-045;Mezitli;38,0;0;0,3;1;39,0%;1004;0;0;42,40;2,46;1,04;Dü?ük
MRS-F-098-D0067;DIREK;MRS-F-098;Bozyazi;21,0;1;0,66;2;38,3%;914;0;1302;41,50;2,51;1,04;Dü?ük
MRS-F-045-D0378;DIREK;MRS-F-045;Mezitli;37,0;0;0,35;1;39,0%;1004;0;0;42,30;2,46;1,04;Dü?ük
MRS-F-111-D0280;DIREK;MRS-F-111;Mut;5,0;0;0,39;48;46,0%;1925;0;0;15,41;6,75;1,04;Dü?ük
MRS-F-060-D0095;DIREK;MRS-F-060;Tarsus;26,0;1;0,43;14;37,9%;859;0;2338,7;39,51;2,63;1,04;Dü?ük
MRS-F-080-D0089;DIREK;MRS-F-080;Silifke;21,0;0;0,31;3;40,3%;1167;0;0;32,26;3,22;1,04;Dü?ük
MRS-F-045-D0033;DIREK;MRS-F-045;Mezitli;37,0;0;0,34;1;39,0%;1004;0;0;42,20;2,46;1,04;Dü?ük
MRS-F-098-D0143;DIREK;MRS-F-098;Bozyazi;47,0;0;0,65;2;38,3%;914;0;0;50,87;2,04;1,04;Dü?ük
MRS-F-119-D0136;DIREK;MRS-F-119;Gulnar;33,0;3;0,33;3;35,3%;692;0;2300,6;56,37;1,84;1,04;Dü?ük
MRS-F-065-D0143;DIREK;MRS-F-065;Tarsus;17,0;0;0,56;14;40,6%;1214;0;0;30,13;3,44;1,04;Dü?ük
MRS-F-065-D0123;DIREK;MRS-F-065;Tarsus;18,0;0;0,5;14;40,6%;1214;0;0;30,13;3,44;1,04;Dü?ük
MRS-F-045-D0312;DIREK;MRS-F-045;Mezitli;37,0;0;0,33;1;39,0%;1004;0;0;42,10;2,46;1,04;Dü?ük
MRS-F-080-D0032;DIREK;MRS-F-080;Silifke;23,0;0;0,18;3;40,3%;1167;0;0;32,16;3,22;1,04;Dü?ük
MRS-F-060-D0010;DIREK;MRS-F-060;Tarsus;32,0;1;0,44;14;37,9%;859;0;1684,6;43,19;2,40;1,03;Dü?ük
MRS-F-045-D0401;DIREK;MRS-F-045;Mezitli;34,0;0;0,5;1;39,0%;1004;0;0;42,02;2,46;1,03;Dü?ük
MRS-F-058-D0245;DIREK;MRS-F-058;Tarsus;21,0;1;0,74;14;41,6%;896;0;1629,7;40,56;2,55;1,03;Dü?ük
MRS-F-045-D0009;DIREK;MRS-F-045;Mezitli;39,0;0;0,2;1;39,0%;1004;0;0;41,99;2,46;1,03;Dü?ük
MRS-F-065-D0021;DIREK;MRS-F-065;Tarsus;17,0;0;0,55;14;40,6%;1214;0;0;30,03;3,44;1,03;Dü?ük
MRS-F-080-D0141;DIREK;MRS-F-080;Silifke;22,0;0;0,23;3;40,3%;1167;0;0;32,06;3,22;1,03;Dü?ük
MRS-F-058-D0230;DIREK;MRS-F-058;Tarsus;32,0;1;0,84;14;41,6%;896;0;519,9;48,11;2,15;1,03;Dü?ük
MRS-F-058-D0186;DIREK;MRS-F-058;Tarsus;17,0;1;0,8;14;41,6%;896;0;1943,9;38,78;2,66;1,03;Dü?ük
MRS-F-045-D0325;DIREK;MRS-F-045;Mezitli;11,0;1;0,5;1;39,0%;1004;0;1491,6;34,33;3,00;1,03;Dü?ük
MRS-F-045-D0201;DIREK;MRS-F-045;Mezitli;34,0;0;0,48;1;39,0%;1004;0;0;41,82;2,46;1,03;Dü?ük
MRS-F-045-D0088;DIREK;MRS-F-045;Mezitli;34,0;0;0,48;1;39,0%;1004;0;0;41,82;2,46;1,03;Dü?ük
MRS-F-045-D0409;DIREK;MRS-F-045;Mezitli;35,0;0;0,42;1;39,0%;1004;0;0;41,81;2,46;1,03;Dü?ük
MRS-F-045-D0231;DIREK;MRS-F-045;Mezitli;36,0;0;0,36;1;39,0%;1004;0;0;41,81;2,46;1,03;Dü?ük
MRS-F-045-D0256;DIREK;MRS-F-045;Mezitli;37,0;0;0,3;1;39,0%;1004;0;0;41,80;2,46;1,03;Dü?ük
MRS-F-045-D0177;DIREK;MRS-F-045;Mezitli;33,0;0;0,53;1;39,0%;1004;0;0;41,72;2,46;1,03;Dü?ük
MRS-F-045-D0328;DIREK;MRS-F-045;Mezitli;34,0;0;0,47;1;39,0%;1004;0;0;41,72;2,46;1,03;Dü?ük
MRS-F-045-D0010;DIREK;MRS-F-045;Mezitli;34,0;0;0,47;1;39,0%;1004;0;0;41,72;2,46;1,03;Dü?ük
MRS-F-065-D0071;DIREK;MRS-F-065;Tarsus;16,0;0;0,59;14;40,6%;1214;0;0;29,84;3,44;1,03;Dü?ük
MRS-F-045-D0446;DIREK;MRS-F-045;Mezitli;35,0;0;0,4;1;39,0%;1004;0;0;41,61;2,46;1,02;Dü?ük
MRS-F-045-D0317;DIREK;MRS-F-045;Mezitli;38,0;0;0,22;1;39,0%;1004;0;0;41,60;2,46;1,02;Dü?ük
MRS-F-098-D0232;DIREK;MRS-F-098;Bozyazi;43,0;0;0,81;2;38,3%;914;0;0;50,09;2,04;1,02;Dü?ük
MRS-F-045-D0166;DIREK;MRS-F-045;Mezitli;34,0;0;0,45;1;39,0%;1004;0;0;41,52;2,46;1,02;Dü?ük
MRS-F-045-D0424;DIREK;MRS-F-045;Mezitli;38,0;0;0,21;1;39,0%;1004;0;0;41,50;2,46;1,02;Dü?ük
MRS-F-111-D0189;DIREK;MRS-F-111;Mut;6,0;0;0,3;48;46,0%;1925;0;0;15,11;6,75;1,02;Dü?ük
MRS-F-080-D0166;DIREK;MRS-F-080;Silifke;19,0;0;0,37;3;40,3%;1167;0;0;31,67;3,22;1,02;Dü?ük
MRS-F-045-D0075;DIREK;MRS-F-045;Mezitli;34,0;0;0,44;1;39,0%;1004;0;0;41,42;2,46;1,02;Dü?ük
MRS-F-045-D0012;DIREK;MRS-F-045;Mezitli;35,0;0;0,38;1;39,0%;1004;0;0;41,41;2,46;1,02;Dü?ük
MRS-F-058-D0088;DIREK;MRS-F-058;Tarsus;27,0;1;0,78;14;41,6%;896;0;911,8;44,53;2,29;1,02;Dü?ük
MRS-F-045-D0410;DIREK;MRS-F-045;Mezitli;15,0;1;0,48;1;39,0%;1004;0;908,4;36,51;2,79;1,02;Dü?ük
MRS-F-045-D0072;DIREK;MRS-F-045;Mezitli;34,0;0;0,43;1;39,0%;1004;0;0;41,32;2,46;1,02;Dü?ük
MRS-F-045-D0142;DIREK;MRS-F-045;Mezitli;34,0;0;0,43;1;39,0%;1004;0;0;41,32;2,46;1,02;Dü?ük
MRS-F-058-D0106;DIREK;MRS-F-058;Tarsus;47,0;0;0,93;14;41,6%;896;0;0;51,94;1,96;1,02;Dü?ük
MRS-F-058-D0161;DIREK;MRS-F-058;Tarsus;22,0;1;0,86;14;41,6%;896;0;1221,8;42,36;2,40;1,02;Dü?ük
MRS-F-098-D0287;DIREK;MRS-F-098;Bozyazi;41,0;0;0,9;2;38,3%;914;0;0;49,80;2,04;1,02;Dü?ük
MRS-F-045-D0226;DIREK;MRS-F-045;Mezitli;36,0;0;0,31;1;39,0%;1004;0;0;41,31;2,46;1,02;Dü?ük
MRS-F-045-D0108;DIREK;MRS-F-045;Mezitli;36,0;0;0,31;1;39,0%;1004;0;0;41,31;2,46;1,02;Dü?ük
MRS-F-058-D0055;DIREK;MRS-F-058;Tarsus;23,0;1;0,69;14;41,6%;896;0;1391;41,25;2,46;1,02;Dü?ük
MRS-F-045-D0235;DIREK;MRS-F-045;Mezitli;35,0;0;0,36;1;39,0%;1004;0;0;41,21;2,46;1,01;Dü?ük
MRS-F-058-D0127;DIREK;MRS-F-058;Tarsus;33,0;1;0,73;14;41,6%;896;0;468,1;47,60;2,13;1,01;Dü?ük
MRS-F-065-D0054;DIREK;MRS-F-065;Tarsus;16,0;0;0,55;14;40,6%;1214;0;0;29,44;3,44;1,01;Dü?ük
MRS-F-045-D0192;DIREK;MRS-F-045;Mezitli;34,0;0;0,41;1;39,0%;1004;0;0;41,12;2,46;1,01;Dü?ük
MRS-F-045-D0224;DIREK;MRS-F-045;Mezitli;36,0;0;0,29;1;39,0%;1004;0;0;41,11;2,46;1,01;Dü?ük
MRS-F-058-D0214;DIREK;MRS-F-058;Tarsus;47,0;0;0,9;14;41,6%;896;0;0;51,64;1,96;1,01;Dü?ük
MRS-F-098-D0184;DIREK;MRS-F-098;Bozyazi;41,0;0;0,87;2;38,3%;914;0;0;49,50;2,04;1,01;Dü?ük
MRS-F-098-D0148;DIREK;MRS-F-098;Bozyazi;19,0;1;0,84;2;38,3%;914;0;986,6;42,11;2,40;1,01;Dü?ük
MRS-F-045-D0111;DIREK;MRS-F-045;Mezitli;35,0;0;0,34;1;39,0%;1004;0;0;41,01;2,46;1,01;Dü?ük
MRS-F-045-D0146;DIREK;MRS-F-045;Mezitli;36,0;0;0,28;1;39,0%;1004;0;0;41,01;2,46;1,01;Dü?ük
MRS-F-045-D0428;DIREK;MRS-F-045;Mezitli;16,0;1;0,41;1;39,0%;1004;0;855,2;36,40;2,77;1,01;Dü?ük
MRS-F-045-D0345;DIREK;MRS-F-045;Mezitli;31,0;0;0,57;1;39,0%;1004;0;0;40,93;2,46;1,01;Dü?ük
MRS-F-080-D0189;DIREK;MRS-F-080;Silifke;19,0;0;0,33;3;40,3%;1167;0;0;31,27;3,22;1,01;Dü?ük
MRS-F-080-D0135;DIREK;MRS-F-080;Silifke;21,0;0;0,21;3;40,3%;1167;0;0;31,26;3,22;1,01;Dü?ük
MRS-F-080-D0106;DIREK;MRS-F-080;Silifke;22,0;0;0,15;3;40,3%;1167;0;0;31,26;3,22;1,01;Dü?ük
MRS-F-098-D0121;DIREK;MRS-F-098;Bozyazi;41,0;0;0,85;2;38,3%;914;0;0;49,30;2,04;1,01;Dü?ük
MRS-F-065-D0127;DIREK;MRS-F-065;Tarsus;16,0;0;0,53;14;40,6%;1214;0;0;29,24;3,44;1,01;Dü?ük
MRS-F-058-D0257;DIREK;MRS-F-058;Tarsus;47,0;0;0,87;14;41,6%;896;0;0;51,34;1,96;1,00;Dü?ük
MRS-F-098-D0258;DIREK;MRS-F-098;Bozyazi;41,0;0;0,84;2;38,3%;914;0;0;49,20;2,04;1,00;Dü?ük
MRS-F-098-D0149;DIREK;MRS-F-098;Bozyazi;42,0;0;0,78;2;38,3%;914;0;0;49,20;2,04;1,00;Dü?ük
MRS-F-098-D0090;DIREK;MRS-F-098;Bozyazi;42,0;0;0,78;2;38,3%;914;0;0;49,20;2,04;1,00;Dü?ük
MRS-F-080-D0003;DIREK;MRS-F-080;Silifke;21,0;0;0,2;3;40,3%;1167;0;0;31,16;3,22;1,00;Dü?ük
MRS-F-058-D0250;DIREK;MRS-F-058;Tarsus;47,0;0;0,86;14;41,6%;896;0;0;51,24;1,96;1,00;Dü?ük
MRS-F-045-D0244;DIREK;MRS-F-045;Mezitli;33,0;0;0,43;1;39,0%;1004;0;0;40,72;2,46;1,00;Dü?ük
MRS-F-058-D0212;DIREK;MRS-F-058;Tarsus;47,0;0;0,85;14;41,6%;896;0;0;51,14;1,96;1,00;Dü?ük
MRS-F-058-D0169;DIREK;MRS-F-058;Tarsus;47,0;0;0,85;14;41,6%;896;0;0;51,14;1,96;1,00;Dü?ük
MRS-F-045-D0342;DIREK;MRS-F-045;Mezitli;32,0;0;0,48;1;39,0%;1004;0;0;40,63;2,46;1,00;Dü?ük
MRS-F-045-D0031;DIREK;MRS-F-045;Mezitli;33,0;0;0,42;1;39,0%;1004;0;0;40,62;2,46;1,00;Dü?ük
MRS-F-098-D0099;DIREK;MRS-F-098;Bozyazi;21,0;1;0,81;2;38,3%;914;0;774,2;43,00;2,32;1,00;Dü?ük
MRS-F-098-D0267;DIREK;MRS-F-098;Bozyazi;42,0;0;0,75;2;38,3%;914;0;0;48,90;2,04;1,00;Dü?ük
MRS-F-098-D0111;DIREK;MRS-F-098;Bozyazi;30,0;1;0,69;2;38,3%;914;0;207,6;47,15;2,12;1,00;Dü?ük
MRS-F-045-D0188;DIREK;MRS-F-045;Mezitli;31,0;0;0,53;1;39,0%;1004;0;0;40,53;2,46;1,00;Dü?ük
MRS-F-080-D0131;DIREK;MRS-F-080;Silifke;24,0;0;0;3;40,3%;1167;0;0;30,95;3,22;1,00;Dü?ük
MRS-F-065-T004;DAGITIM_TRAFOSU;MRS-F-065;Tarsus;15,0;0;0,56;14;40,6%;1214;0;0;28,94;3,44;1,00;Dü?ük
MRS-F-045-D0362;DIREK;MRS-F-045;Mezitli;35,0;0;0,28;1;39,0%;1004;0;0;40,41;2,46;0,99;Dü?ük
MRS-F-098-D0142;DIREK;MRS-F-098;Bozyazi;38,0;0;0,97;2;38,3%;914;0;0;48,71;2,04;0,99;Dü?ük
MRS-F-098-D0059;DIREK;MRS-F-098;Bozyazi;43,0;0;0,67;2;38,3%;914;0;0;48,69;2,04;0,99;Dü?ük
MRS-F-058-D0021;DIREK;MRS-F-058;Tarsus;46,0;0;0,87;14;41,6%;896;0;0;50,74;1,96;0,99;Dü?ük
MRS-F-045-D0327;DIREK;MRS-F-045;Mezitli;31,0;0;0,51;1;39,0%;1004;0;0;40,33;2,46;0,99;Dü?ük
MRS-F-045-D0078;DIREK;MRS-F-045;Mezitli;32,0;0;0,45;1;39,0%;1004;0;0;40,33;2,46;0,99;Dü?ük
MRS-F-098-D0250;DIREK;MRS-F-098;Bozyazi;39,0;0;0,9;2;38,3%;914;0;0;48,61;2,04;0,99;Dü?ük
MRS-F-045-D0197;DIREK;MRS-F-045;Mezitli;33,0;0;0,39;1;39,0%;1004;0;0;40,32;2,46;0,99;Dü?ük
MRS-F-058-D0267;DIREK;MRS-F-058;Tarsus;47,0;0;0,8;14;41,6%;896;0;0;50,64;1,96;0,99;Dü?ük
MRS-F-080-D0197;DIREK;MRS-F-080;Silifke;21,0;0;0,16;3;40,3%;1167;0;0;30,76;3,22;0,99;Dü?ük
MRS-F-098-D0037;DIREK;MRS-F-098;Bozyazi;41,0;0;0,77;2;38,3%;914;0;0;48,50;2,04;0,99;Dü?ük
MRS-F-045-D0271;DIREK;MRS-F-045;Mezitli;32,0;0;0,44;1;39,0%;1004;0;0;40,23;2,46;0,99;Dü?ük
MRS-F-045-D0004;DIREK;MRS-F-045;Mezitli;34,0;0;0,32;1;39,0%;1004;0;0;40,22;2,46;0,99;Dü?ük
MRS-F-065-D0006;DIREK;MRS-F-065;Tarsus;13,0;0;0,66;14;40,6%;1214;0;0;28,75;3,44;0,99;Dü?ük
MRS-F-098-D0161;DIREK;MRS-F-098;Bozyazi;37,0;0;1;2;38,3%;914;0;0;48,42;2,04;0,99;Dü?ük
MRS-F-098-D0009;DIREK;MRS-F-098;Bozyazi;38,0;0;0,94;2;38,3%;914;0;0;48,41;2,04;0,99;Dü?ük
MRS-F-098-D0170;DIREK;MRS-F-098;Bozyazi;38,0;0;0,94;2;38,3%;914;0;0;48,41;2,04;0,99;Dü?ük
MRS-F-045-D0360;DIREK;MRS-F-045;Mezitli;30,0;0;0,55;1;39,0%;1004;0;0;40,14;2,46;0,99;Dü?ük
MRS-F-058-D0024;DIREK;MRS-F-058;Tarsus;47,0;0;0,78;14;41,6%;896;0;0;50,44;1,96;0,99;Dü?ük
MRS-F-058-D0206;DIREK;MRS-F-058;Tarsus;28,0;1;0,7;14;41,6%;896;0;737,7;44,33;2,22;0,99;Dü?ük
MRS-F-098-D0279;DIREK;MRS-F-098;Bozyazi;40,0;0;0,81;2;38,3%;914;0;0;48,31;2,04;0,99;Dü?ük
MRS-F-104-D0015;DIREK;MRS-F-104;Anamur;35,0;2;0,54;2;39,0%;667;0;2506,7;54,79;1,80;0,99;Dü?ük
