outage_id;event_id;feeder_id;asset_id;tm_id;ilce;bolge_tipi;kesinti_tipi;baslangic;bitis;sure_dk;ekip_varis_dk;etkilenen_abone;etkilenen_kritik_musteri;kayip_enerji_kWh;ariza_nedeni;onarim_aciklamasi;ihbar_kanali;sure_supheli;sure_dolduruldu;abone_dolduruldu;varlik_tipi;aciklama_tutarsiz
OMS-2025-008974;EVT-076643;MRS-F-101;MRS-F-101-D0186;TM-11;Anamur;kirsal;PLANSIZ;2025-10-16 08:24:00;2025-10-16 09:48:12;84,2;59;398;0;614,4;HAYVAN;hayvan kaynakli kisa devre;SCADA;0;0;0;DIREK;0
OMS-2025-005398;EVT-046285;MRS-F-074;MRS-F-074-D0114;TM-07;Erdemli;kirsal;PLANSIZ;2025-10-16 08:52:00;2025-10-16 12:10:48;198,8;85,6;861;1;3138,1;UCUNCU_SAHIS;insaat kaynakli;SCADA;0;0;0;DIREK;0
OMS-2025-008848;EVT-075600;MRS-F-100;MRS-F-100-D0334;TM-11;Anamur;kirsal;PLANSIZ;2025-10-16 10:57:00;2025-10-16 15:01:30;244,5;47;1020;0;4572,2;AGAC_TEMASI;agac dali kesildi;SCADA;0;0;0;DIREK;0
OMS-2025-001079;EVT-008960;MRS-F-024;MRS-F-024-D0121;TM-02;Toroslar;kirsal;PLANSIZ;2025-10-16 13:11:00;2025-10-16 16:20:06;189,1;55;1062;1;3681,8;UCUNCU_SAHIS;ARAC CARPMASI DIREK;186_CAGRI;0;0;0;DIREK;0
OMS-2025-005717;EVT-049006;MRS-F-077;MRS-F-077-D0368;TM-07;Erdemli;kirsal;PLANSIZ;2025-10-16 15:36:00;2025-10-16 19:29:00;233;34,7;589;0;2516;HAYVAN;KEDI TRAFOYA GIRDI;SCADA;0;0;0;DIREK;0
OMS-2025-006160;EVT-052442;MRS-F-081;MRS-F-081-D0348;TM-08;Silifke;kirsal;PLANSIZ;2025-10-16 19:29:00;2025-10-17 00:49:48;320,8;52;1799;0;10580,5;EKIPMAN_YASLANMA;eskimis iletken degisti;SCADA;0;0;0;DIREK;0
OMS-2025-009528;EVT-081657;MRS-F-105;MRS-F-105-D0171;TM-11;Anamur;kirsal;PLANSIZ;2025-10-17 12:01:00;2025-10-17 16:55:48;294,8;156,4;1121;0;6058,6;EKIPMAN_YASLANMA;eskimis iletken degisti;SCADA;0;0;0;DIREK;0
OMS-2025-005243;EVT-045078;MRS-F-073;MRS-F-073-D0012;TM-07;Erdemli;kirsal;PLANSIZ;2025-10-17 13:36:00;2025-10-17 15:48:00;132;58;447;0;1081,7;HAYVAN;hayvan temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2025-002529;EVT-021472;MRS-F-048;MRS-F-048-D0017;TM-04;Mezitli;kentsel;PLANSIZ;2025-10-17 23:02:00;2025-10-18 00:27:06;85,1;16,4;6411;0;10002,2;HAVA_KOSULLARI;firtina nedeniyle iletken kopmasi;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2025-000476;EVT-004112;MRS-F-011;MRS-F-011-D0009;TM-01;Akdeniz;kentsel;PLANSIZ;2025-10-18 09:55:00;2025-10-18 11:45:18;110,3;3,7;1627;0;3290,1;AGAC_TEMASI;agac dali kesildi;186_CAGRI;0;0;0;DIREK;0
OMS-2025-007996;EVT-068418;MRS-F-093;MRS-F-093-T004;TM-09;Aydincik;kirsal;PLANSIZ;2025-10-18 12:32:00;2025-10-19 02:12:54;820,9;27,3;1275;0;19188,5;KABLO_ARIZASI;kablo basligi patlamasi;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2025-008975;EVT-076646;MRS-F-101;MRS-F-101-D0029;TM-11;Anamur;kirsal;PLANSIZ;2025-10-18 13:13:00;2025-10-18 14:42:54;89,9;41,1;2187;1;3604,5;IZOLATOR_ARIZASI;izolator kirilmasi;186_CAGRI;0;0;0;DIREK;0
OMS-2025-007681;EVT-065712;MRS-F-091;MRS-F-091-D0328;TM-08;Silifke;kirsal;PLANSIZ;2025-10-18 21:07:00;2025-10-18 23:56:24;169,4;92,4;1515;0;4705,1;EKIPMAN_YASLANMA;DIREK CURUMESI;SCADA;0;0;0;DIREK;0
OMS-2025-000194;EVT-001565;MRS-F-005;MRS-F-005-T028;TM-01;Akdeniz;kentsel;PLANSIZ;2025-10-18 21:53:00;2025-10-19 06:42:18;529,3;26,5;4118;1;39960,4;KABLO_ARIZASI;kablo ariza;186_CAGRI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2025-011186;EVT-095409;MRS-F-116;MRS-F-116-D0208;TM-13;Gulnar;kirsal;PLANSIZ;2025-10-19 11:24:00;2025-10-19 16:34:24;310,4;13,3;337;0;1917,8;IZOLATOR_ARIZASI;IZOLATOR ARIZASI;SCADA;0;0;0;DIREK;0
OMS-2025-004470;EVT-038383;MRS-F-068;MRS-F-068-D0178;TM-06;Camliyayla;kirsal;PLANSIZ;2025-10-19 17:54:00;2025-10-19 22:37:06;283,1;33,8;409;0;2122,8;UCUNCU_SAHIS;insaat kaynakli;SCADA;0;0;0;DIREK;0
OMS-2025-004777;EVT-041132;MRS-F-070;MRS-F-070-D0010;TM-07;Erdemli;kirsal;PLANSIZ;2025-10-19 21:35:00;2025-10-19 23:06:54;91,9;52,6;173;0;291,5;AGAC_TEMASI;dal temas?;SCADA;0;0;0;DIREK;0
OMS-2025-009313;EVT-079729;MRS-F-103;MRS-F-103-D0074;TM-11;Anamur;kirsal;PLANSIZ;2025-10-20 08:07:00;2025-10-20 09:44:18;97,3;64,4;300;0;535,2;HAVA_KOSULLARI;kar yuku;SCADA;0;0;0;DIREK;0
OMS-2025-002530;EVT-021473;MRS-F-048;MRS-F-048-D0001;TM-04;Mezitli;kentsel;PLANSIZ;2025-10-20 20:18:00;2025-10-20 21:25:00;67;36,2;1377;0;1691,4;AGAC_TEMASI;dal temas?;186_CAGRI;0;0;0;DIREK;0
OMS-2025-001875;EVT-015645;MRS-F-041;MRS-F-041-D0034;TM-04;Mezitli;kirsal;PLANSIZ;2025-10-21 05:59:00;2025-10-21 09:43:06;224,1;46;698;1;2867,7;IZOLATOR_ARIZASI;zincir izolator degisimi;186_CAGRI;0;0;0;DIREK;0
OMS-2025-003090;EVT-026560;MRS-F-058;MRS-F-058-D0153;TM-05;Tarsus;kirsal;PLANSIZ;2025-10-21 10:47:00;2025-10-21 13:03:30;136,5;55,6;829;0;2074,6;EKIPMAN_YASLANMA;DIREK CURUMESI;186_CAGRI;0;0;0;DIREK;0
OMS-2025-008279;EVT-070714;MRS-F-095;MRS-F-095-D0183;TM-10;Bozyazi;kirsal;PLANSIZ;2025-10-21 18:59:00;2025-10-21 21:49:12;170,2;82,8;1014;1;3164;HAYVAN;kus temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2025-009763;EVT-083545;MRS-F-106;MRS-F-106-D0318;TM-11;Anamur;kirsal;PLANSIZ;2025-10-22 08:07:00;2025-10-22 13:29:48;322,8;68,7;822;1;4864,6;UCUNCU_SAHIS;ARAC CARPMASI DIREK;186_CAGRI;0;0;0;DIREK;0
OMS-2025-004308;EVT-036967;MRS-F-067;MRS-F-067-D0313;TM-06;Camliyayla;kirsal;PLANSIZ;2025-10-22 08:18:00;2025-10-22 10:16:30;118,5;83;2239;1;4864,2;HAYVAN;hayvan temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2025-007069;EVT-060216;MRS-F-088;MRS-F-088-D0122;TM-08;Silifke;kirsal;PLANSIZ;2025-10-22 08:45:00;2025-10-22 12:28:24;223,4;37,7;1218;1;4988,5;EKIPMAN_YASLANMA;iletken kopmasi (eskime);186_CAGRI;0;0;0;DIREK;0
OMS-2025-007068;EVT-060215;MRS-F-088;MRS-F-088-D0195;TM-08;Silifke;kirsal;PLANSIZ;2025-10-22 09:20:00;2025-10-22 12:00:24;160,4;36,7;1604;1;4716,8;HAYVAN;KEDI TRAFOYA GIRDI;SCADA;0;0;0;DIREK;0
OMS-2025-001514;EVT-012688;MRS-F-033;MRS-F-033-D0128;TM-03;Yenisehir;kirsal;PLANSIZ;2025-10-22 19:36:00;2025-10-23 00:04:12;268,2;50,6;1615;1;7941;IZOLATOR_ARIZASI;IZOLATOR ARIZASI;186_CAGRI;0;0;0;DIREK;0
OMS-2025-005718;EVT-049015;MRS-F-077;MRS-F-077-D0159;TM-07;Erdemli;kirsal;PLANSIZ;2025-10-23 05:28:00;2025-10-23 08:47:54;199,9;59,7;1485;0;5442,3;AGAC_TEMASI;agc. temasi;SCADA;0;0;0;DIREK;0
OMS-2025-010557;EVT-090113;MRS-F-112;MRS-F-112-T006;TM-12;Mut;kirsal;PLANSIZ;2025-10-23 05:54:00;2025-10-23 08:15:24;141,4;99;2552;1;6615,6;ASIRI_YUKLENME;sigorta atmasi yuk;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2025-002200;EVT-018503;MRS-F-044;MRS-F-044-D0441;TM-04;Mezitli;kirsal;PLANSIZ;2025-10-23 10:53:00;2025-10-23 13:33:18;160,3;31,5;1986;0;5836,5;EKIPMAN_YASLANMA;direk curumesi;SCADA;0;0;0;DIREK;0
OMS-2025-000267;EVT-002231;MRS-F-007;MRS-F-007-T008;TM-01;Akdeniz;kentsel;PLANSIZ;2025-10-23 11:00:00;2025-10-23 17:35:06;395,1;26,2;1969;1;14262,5;KABLO_ARIZASI;yeralti kablo arizasi;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2025-010020;EVT-085547;MRS-F-108;MRS-F-108-D0396;TM-12;Mut;kirsal;PLANSIZ;2025-10-23 12:06:00;2025-10-23 13:56:18;110,3;36,8;413;0;835,2;UCUNCU_SAHIS;ARAC CARPMASI DIREK;186_CAGRI;0;0;0;DIREK;0
OMS-2025-007997;EVT-068424;MRS-F-093;MRS-F-093-D0059;TM-09;Aydincik;kirsal;PLANSIZ;2025-10-24 04:12:00;2025-10-24 10:33:00;381;90,8;231;0;1613,5;AGAC_TEMASI;Agac budandi hat temizlendi;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2025-002201;EVT-018504;MRS-F-044;MRS-F-044-D0146;TM-04;Mezitli;kirsal;PLANSIZ;2025-10-24 04:31:00;2025-10-24 07:07:06;156,1;22,3;760;0;2175;IZOLATOR_ARIZASI;izolator kirilmasi;186_CAGRI;0;0;0;DIREK;0
OMS-2025-001273;EVT-010678;MRS-F-029;MRS-F-029-T007;TM-03;Yenisehir;kentsel;PLANSIZ;2025-10-24 10:49:00;2025-10-24 13:27:54;158,9;23,8;1360;1;3961,9;KABLO_ARIZASI;KABLO EK YERI ARIZA;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2025-001178;EVT-009899;MRS-F-027;MRS-F-027-T063;TM-02;Toroslar;kentsel;PLANSIZ;2025-10-24 13:46:00;2025-10-24 15:25:12;99,2;18,2;5931;0;10786,5;ASIRI_YUKLENME;trafo asiri yuklenme;SAHA_EKIBI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2025-009817;EVT-083943;MRS-F-107;MRS-F-107-D0001;TM-11;Anamur;kentsel;PLANSIZ;2025-10-24 15:01:00;2025-10-24 16:13:30;72,5;40,7;2191;1;2912,2;IZOLATOR_ARIZASI;IZOLATOR ARIZASI;186_CAGRI;0;0;0;DIREK;0
OMS-2025-009314;EVT-079732;MRS-F-103;MRS-F-103-D0109;TM-11;Anamur;kirsal;PLANSIZ;2025-10-24 16:47:00;2025-10-24 20:33:42;226,7;101,9;557;1;2315;AGAC_TEMASI;agac dali kesildi;SCADA;0;0;0;DIREK;0
OMS-2025-008849;EVT-075613;MRS-F-100;MRS-F-100-D0134;TM-11;Anamur;kirsal;PLANSIZ;2025-10-24 18:35:00;2025-10-24 19:26:42;51,7;10,5;599;0;567,8;AGAC_TEMASI;agc. temasi;SCADA;0;0;0;DIREK;0
OMS-2025-011416;EVT-097292;MRS-F-117;MRS-F-117-D0369;TM-13;Gulnar;kirsal;PLANSIZ;2025-10-24 23:00:00;2025-10-25 01:33:24;153,4;68;363;0;1020,9;EKIPMAN_YASLANMA;DIREK CURUMESI;186_CAGRI;0;0;0;DIREK;0
OMS-2025-003854;EVT-032772;MRS-F-064;MRS-F-064-D0066;TM-05;Tarsus;kirsal;PLANSIZ;2025-10-25 06:28:00;2025-10-25 08:34:30;126,5;50,7;1047;0;2428,2;IZOLATOR_ARIZASI;izolator kirik;186_CAGRI;0;0;0;DIREK;0
OMS-2025-008602;EVT-073411;MRS-F-098;MRS-F-098-D0012;TM-10;Bozyazi;kirsal;PLANSIZ;2025-10-25 12:01:00;2025-10-25 14:06:42;125,7;35,6;766;0;1765,2;HAYVAN;kus temasi;SCADA;0;0;0;DIREK;0
OMS-2025-003855;EVT-032773;MRS-F-064;MRS-F-064-D0303;TM-05;Tarsus;kirsal;PLANSIZ;2025-10-25 12:31:00;2025-10-25 16:08:00;217;57;503;0;2001,1;IZOLATOR_ARIZASI;izo. delinme;SCADA;0;0;0;DIREK;0
OMS-2025-005760;EVT-049382;MRS-F-078;MRS-F-078-D0006;TM-07;Erdemli;kentsel;PLANSIZ;2025-10-25 12:41:00;2025-10-25 14:49:30;128,5;34,5;5770;3;13593,2;AGAC_TEMASI;dal temas?;186_CAGRI;0;0;0;DIREK;0
OMS-2025-001720;EVT-014399;MRS-F-038;MRS-F-038-D0001;TM-03;Yenisehir;kentsel;PLANSIZ;2025-10-25 16:08:00;2025-10-25 16:58:30;50,5;10,4;1371;0;1269,3;AGAC_TEMASI;dal temas?;SCADA;0;0;0;DIREK;0
OMS-2025-008976;EVT-076651;MRS-F-101;MRS-F-101-D0041;TM-11;Anamur;kirsal;PLANSIZ;2025-10-25 16:45:00;2025-10-25 18:15:12;90,2;60;2383;1;3940,7;IZOLATOR_ARIZASI;izolator kirik;SCADA;0;0;0;DIREK;0
OMS-2025-010257;EVT-087534;MRS-F-110;MRS-F-110-D0208;TM-12;Mut;kirsal;PLANSIZ;2025-10-25 17:00:00;2025-10-26 01:51:00;531;12;1865;1;18155,8;HAVA_KOSULLARI;kar yuku;186_CAGRI;0;0;0;DIREK;0
OMS-2025-002868;EVT-024478;MRS-F-056;MRS-F-056-T021;TM-05;Tarsus;kentsel;PLANSIZ;2025-10-25 19:59:00;2025-10-26 00:04:48;245,8;39,3;1900;0;8562;ASIRI_YUKLENME;yuklenme kaynakli;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2025-010258;EVT-087535;MRS-F-110;MRS-F-110-D0213;TM-12;Mut;kirsal;PLANSIZ;2025-10-25 23:58:00;2025-10-26 04:43:36;285,6;54,1;1986;1;10398,7;HAVA_KOSULLARI;kar yuku;186_CAGRI;0;0;0;DIREK;0
OMS-2025-005795;EVT-049599;MRS-F-079;MRS-F-079-D0004;TM-07;Erdemli;kentsel;PLANSIZ;2025-10-26 14:54:00;2025-10-26 17:19:36;145,6;31,7;6212;1;16581,9;IZOLATOR_ARIZASI;izolator kirik;186_CAGRI;0;0;0;DIREK;0
OMS-2025-005049;EVT-043298;MRS-F-072;MRS-F-072-D0315;TM-07;Erdemli;kirsal;PLANSIZ;2025-10-26 14:56:00;2025-10-26 18:58:12;242,2;26,2;2235;1;9924,1;EKIPMAN_YASLANMA;eskimis iletken degisti;SCADA;0;0;0;DIREK;0
OMS-2025-003856;EVT-032777;MRS-F-064;MRS-F-064-D0195;TM-05;Tarsus;kirsal;PLANSIZ;2025-10-26 23:01:00;2025-10-27 02:18:36;197,6;71,5;1830;1;6629,5;AGAC_TEMASI;agac dali kesildi;SCADA;0;0;0;DIREK;0
OMS-2025-002461;EVT-020834;MRS-F-046;MRS-F-046-T007;TM-04;Mezitli;kentsel;PLANSIZ;2025-10-26 23:19:00;2025-10-27 00:04:12;45,2;27,4;2424;2;2008,7;HAYVAN;KEDI TRAFOYA GIRDI;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2025-003091;EVT-026565;MRS-F-058;MRS-F-058-D0206;TM-05;Tarsus;kirsal;PLANSIZ;2025-10-27 07:16:00;2025-10-27 10:41:18;205,3;72,1;196;0;737,7;HAVA_KOSULLARI;FIRTINA;SCADA;0;0;0;DIREK;0
OMS-2025-000037;EVT-000277;MRS-F-001;MRS-F-001-D0005;TM-01;Akdeniz;kentsel;PLANSIZ;2025-10-27 08:57:00;2025-10-27 11:16:12;139,2;29,9;1878;1;4792,7;AGAC_TEMASI;agac dali temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2025-007437;EVT-063567;MRS-F-090;MRS-F-090-D0033;TM-08;Silifke;kirsal;PLANSIZ;2025-10-27 10:58:00;2025-10-27 12:34:48;96,8;67,8;240;0;425,9;HAYVAN;hayvan temasi;SCADA;0;0;0;DIREK;0
OMS-2025-009150;EVT-078148;MRS-F-102;MRS-F-102-T021;TM-11;Anamur;kirsal;PLANSIZ;2025-10-27 14:17:00;2025-10-27 17:00:36;163,6;19,2;1356;0;4067,1;ASIRI_YUKLENME;yuklenme kaynakli;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2025-010259;EVT-087536;MRS-F-110;MRS-F-110-D0151;TM-12;Mut;kirsal;PLANSIZ;2025-10-27 15:56:00;2025-10-27 21:24:00;328;54,9;1581;1;9507,1;HAVA_KOSULLARI;firtina nedeniyle iletken kopmasi;SCADA;0;0;0;DIREK;0
OMS-2025-005399;EVT-046291;MRS-F-074;MRS-F-074-D0108;TM-07;Erdemli;kirsal;PLANSIZ;2025-10-27 19:26:00;2025-10-28 01:10:24;344,4;143,1;951;1;6004,6;DIGER;arastiriliyor;SCADA;0;0;0;DIREK;0
OMS-2025-005916;EVT-050615;MRS-F-080;MRS-F-080-D0116;TM-08;Silifke;kirsal;PLANSIZ;2025-10-27 20:25:00;2025-10-27 21:20:48;55,8;35,7;708;0;724,3;AGAC_TEMASI;AGAC TEMASI;SCADA;0;0;0;DIREK;0
OMS-2025-000569;EVT-004842;MRS-F-013;MRS-F-013-D0004;TM-01;Akdeniz;kentsel;PLANSIZ;2025-10-28 16:54:00;2025-10-28 18:23:30;89,5;4,6;2914;1;4781,4;EKIPMAN_YASLANMA;direk curumesi;186_CAGRI;0;0;0;DIREK;0
OMS-2025-002202;EVT-018506;MRS-F-044;MRS-F-044-D0044;TM-04;Mezitli;kirsal;PLANSIZ;2025-10-28 18:54:00;2025-10-28 21:55:18;181,3;24,2;1217;0;4045,1;HAYVAN;kus;186_CAGRI;0;0;0;DIREK;0
OMS-2025-005244;EVT-045087;MRS-F-073;MRS-F-073-D0146;TM-07;Erdemli;kirsal;PLANSIZ;2025-10-28 19:37:00;2025-10-28 21:38:30;121,5;45,6;889;0;1980,2;HAVA_KOSULLARI;firtina nedeniyle iletken kopmasi;186_CAGRI;0;0;0;DIREK;0
OMS-2025-006380;EVT-054377;MRS-F-083;MRS-F-083-D0012;TM-08;Silifke;kirsal;PLANSIZ;2025-10-29 00:46:00;2025-10-29 05:38:18;292,3;104,3;1065;1;5707,2;IZOLATOR_ARIZASI;izolator kirik;SCADA;0;0;0;DIREK;0
OMS-2025-004309;EVT-036972;MRS-F-067;MRS-F-067-T001;TM-06;Camliyayla;kirsal;PLANSIZ;2025-10-29 10:19:00;2025-10-29 12:19:30;120,5;21,9;1859;1;4106,8;HAYVAN;hayvan kaynakli kisa devre;186_CAGRI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2025-010137;EVT-086514;MRS-F-109;MRS-F-109-D0184;TM-12;Mut;kirsal;PLANSIZ;2025-10-29 12:40:00;2025-10-29 15:29:30;169,5;27,5;1195;0;3713,5;AGAC_TEMASI;agac dali kesildi;SCADA;0;0;0;DIREK;0
OMS-2025-011492;EVT-098096;MRS-F-118;MRS-F-118-D0032;TM-13;Gulnar;kirsal;PLANSIZ;2025-10-29 16:26:00;2025-10-29 18:42:00;136;45,2;598;0;1491;IZOLATOR_ARIZASI;izolator kirilmasi;186_CAGRI;0;0;0;DIREK;0
OMS-2025-004471;EVT-038394;MRS-F-068;MRS-F-068-D0050;TM-06;Camliyayla;kirsal;PLANSIZ;2025-10-29 20:22:00;2025-10-29 23:42:00;200;140;1278;0;4686;HAVA_KOSULLARI;firtina nedeniyle iletken kopmasi;186_CAGRI;0;0;0;DIREK;0
OMS-2025-007890;EVT-067505;MRS-F-092;MRS-F-092-D0129;TM-09;Aydincik;kirsal;PLANSIZ;2025-10-30 08:41:00;2025-10-30 11:08:30;147,5;81,6;1577;1;4264,5;HAVA_KOSULLARI;kar yuku;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2025-005050;EVT-043302;MRS-F-072;MRS-F-072-D0048;TM-07;Erdemli;kirsal;PLANSIZ;2025-10-30 13:44:00;2025-10-30 15:12:12;88,2;27,2;1907;1;3083,6;HAYVAN;hayvan temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2025-003857;EVT-032782;MRS-F-064;MRS-F-064-D0009;TM-05;Tarsus;kirsal;PLANSIZ;2025-10-30 14:08:00;2025-10-30 17:33:12;205,2;81,3;3010;1;11323,6;AGAC_TEMASI;agac dali temasi;SCADA;0;0;0;DIREK;0
OMS-2025-011187;EVT-095420;MRS-F-116;MRS-F-116-T007;TM-13;Gulnar;kirsal;PLANSIZ;2025-10-30 14:42:00;2025-10-30 16:44:18;122,3;39,9;1053;1;2361;ASIRI_YUKLENME;yuklenme kaynakli;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2025-005453;EVT-046740;MRS-F-075;MRS-F-075-T043;TM-07;Erdemli;kentsel;PLANSIZ;2025-10-30 15:24:00;2025-10-30 16:41:48;77,8;16,9;2999;0;4277,6;UCUNCU_SAHIS;ARAC CARPMASI DIREK;186_CAGRI;0;0;0;DAGITIM_TRAFOSU;1
OMS-2025-006381;EVT-054381;MRS-F-083;MRS-F-083-D0064;TM-08;Silifke;kirsal;PLANSIZ;2025-10-30 18:46:00;2025-10-30 23:53:06;307,1;204,1;652;1;3670,9;HAVA_KOSULLARI;firtina;186_CAGRI;0;0;0;DIREK;0
OMS-2025-005719;EVT-049021;MRS-F-077;MRS-F-077-D0191;TM-07;Erdemli;kirsal;PLANSIZ;2025-10-30 21:28:00;2025-10-30 23:22:30;114,5;59;343;0;720;AGAC_TEMASI;dal temas?;186_CAGRI;0;0;0;DIREK;0
OMS-2025-010558;EVT-090115;MRS-F-112;MRS-F-112-D0183;TM-12;Mut;kirsal;PLANSIZ;2025-10-31 12:08:00;2025-10-31 14:40:42;152,7;93,3;1455;0;4073,3;HAVA_KOSULLARI;FIRTINA;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2025-001925;EVT-016114;MRS-F-042;MRS-F-042-T027;TM-04;Mezitli;kentsel;PLANSIZ;2025-10-31 14:06:00;2025-10-31 15:10:54;64,9;37,4;1328;0;1580,1;EKIPMAN_YASLANMA;eskimis iletken degisti;SCADA;0;0;0;DAGITIM_TRAFOSU;1
OMS-2025-005720;EVT-049023;MRS-F-077;MRS-F-077-D0065;TM-07;Erdemli;kirsal;PLANSIZ;2025-10-31 14:13:00;2025-10-31 19:48:06;335,1;58,9;659;0;4048,6;AGAC_TEMASI;agc. temasi;SCADA;0;0;0;DIREK;0
OMS-2025-002947;EVT-025177;MRS-F-057;MRS-F-057-D0096;TM-05;Tarsus;kirsal;PLANSIZ;2025-10-31 14:14:00;2025-10-31 17:32:54;198,9;85;559;0;2038,4;IZOLATOR_ARIZASI;izolator kirik;SCADA;0;0;0;DIREK;0
OMS-2025-001645;EVT-013711;MRS-F-036;MRS-F-036-T023;TM-03;Yenisehir;kentsel;PLANSIZ;2025-10-31 15:34:00;2025-10-31 16:56:48;82,8;41,5;3237;0;4913,8;ASIRI_YUKLENME;yuklenme kaynakli;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2025-002418;EVT-020436;MRS-F-045;MRS-F-045-T004;TM-04;Mezitli;kirsal;PLANSIZ;2025-10-31 15:44:00;2025-10-31 17:11:36;87,6;32,4;889;0;1427,7;ASIRI_YUKLENME;yuklenme kaynakli;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2025-005400;EVT-046298;MRS-F-074;MRS-F-074-D0107;TM-07;Erdemli;kirsal;PLANSIZ;2025-10-31 18:04:00;2025-10-31 20:30:30;146,5;92,4;1121;1;3010,8;UCUNCU_SAHIS;ARAC CARPMASI DIREK;186_CAGRI;0;0;0;DIREK;0
OMS-2025-005721;EVT-049024;MRS-F-077;MRS-F-077-D0195;TM-07;Erdemli;kirsal;PLANSIZ;2025-10-31 20:45:00;2025-10-31 23:40:09;175,15;137,1;348;0;1117,5;AGAC_TEMASI;agac dali kesildi;SCADA;0;1;0;DIREK;0
OMS-2025-004472;EVT-038395;MRS-F-068;MRS-F-068-T001;TM-06;Camliyayla;kirsal;PLANSIZ;2025-11-01 05:03:00;2025-11-01 11:05:54;362,9;187,5;1651;0;10984,4;ASIRI_YUKLENME;ASIRI YUK;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2025-003641;EVT-031057;MRS-F-063;MRS-F-063-D0133;TM-05;Tarsus;kirsal;PLANSIZ;2025-11-01 05:48:00;2025-11-01 09:35:06;227,1;29,9;237;0;986,7;EKIPMAN_YASLANMA;eskimis iletken degisti;SCADA;0;0;0;DIREK;0
OMS-2025-001080;EVT-008965;MRS-F-024;MRS-F-024-D0035;TM-02;Toroslar;kirsal;PLANSIZ;2025-11-01 16:17:00;2025-11-01 17:46:06;89,1;41,5;581;0;949,1;AGAC_TEMASI;Agac budandi hat temizlendi;SCADA;0;0;0;DIREK;0
OMS-2025-010138;EVT-086516;MRS-F-109;MRS-F-109-D0173;TM-12;Mut;kirsal;PLANSIZ;2025-11-01 18:04:00;2025-11-01 21:39:30;215,5;36,8;713;0;2816,9;EKIPMAN_YASLANMA;direk curumesi;SCADA;0;0;0;DIREK;0
OMS-2025-002203;EVT-018512;MRS-F-044;MRS-F-044-D0252;TM-04;Mezitli;kirsal;PLANSIZ;2025-11-01 22:32:00;2025-11-02 06:07:36;455,6;318,9;2262;0;18893,7;EKIPMAN_YASLANMA;iletken kopmasi (eskime);SCADA;0;0;0;DIREK;0
OMS-2025-007682;EVT-065727;MRS-F-091;MRS-F-091-D0008;TM-08;Silifke;kirsal;PLANSIZ;2025-11-02 03:12:00;2025-11-02 04:47:48;95,8;33,2;1702;0;2989,3;HAYVAN;kus;SCADA;0;0;0;DIREK;0
OMS-2025-005051;EVT-043304;MRS-F-072;MRS-F-072-D0119;TM-07;Erdemli;kirsal;PLANSIZ;2025-11-02 03:21:00;2025-11-02 08:07:42;286,7;200,7;454;0;2386,3;HAVA_KOSULLARI;yildirim dusmesi;SCADA;0;0;0;DIREK;0
OMS-2025-001608;EVT-013368;MRS-F-035;MRS-F-035-T014;TM-03;Yenisehir;kentsel;PLANSIZ;2025-11-02 12:41:00;2025-11-02 13:45:54;64,9;35,2;2132;1;2536,7;EKIPMAN_YASLANMA;iletken kopmasi (eskime);186_CAGRI;0;0;0;DAGITIM_TRAFOSU;1
OMS-2025-005722;EVT-049025;MRS-F-077;MRS-F-077-D0316;TM-07;Erdemli;kirsal;PLANSIZ;2025-11-02 14:04:00;2025-11-02 16:25:12;141,2;70,9;899;0;2327,2;AGAC_TEMASI;dal temas?;SCADA;0;0;0;DIREK;0
OMS-2025-001810;EVT-015090;MRS-F-040;MRS-F-040-D0010;TM-03;Yenisehir;kentsel;PLANSIZ;2025-11-02 20:17:00;2025-11-02 23:25:12;188,2;29,1;5418;2;18693,9;IZOLATOR_ARIZASI;izolator kirilmasi;SCADA;0;0;0;DIREK;0
